id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
109985,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP032,CtAP032,C08JMZGL2B,,,,,,"Calyptra thalictri",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-21,2008,0,21,,,21-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZGL2B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Glee Factory",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,,,,,,NA,,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:32c188b8-cf17-476f-acf3-a41454156127,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109985
109986,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP033,CtAP033,C09JMZGL3B,,,,,,"Calyptra thalictri",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-21,2008,0,21,,,21-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZGL3B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Glee Factory",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,,,,,,NA,,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:37a6374e-ce8b-4c29-902e-3ea489673505,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109986
109987,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP034,CtAP034,C10JMZGL4B,,,,,,"Calyptra thalictri",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-21,2008,0,21,,,21-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZGL4B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Glee Factory",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,,,,,,NA,,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:9b36d999-f842-4a63-b371-fa4958deea83,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109987
109988,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP035,CtAP035,C11JMZGL5B,,,,,,"Calyptra thalictri",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-21,2008,0,21,,,21-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZGL5B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Glee Factory",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,,,,,,NA,,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:ac3655aa-1c93-45f5-a8a7-b95f24408577,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109988
109989,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP036,CtAP036,C12JMZGL6B,,,,,,"Calyptra thalictri",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-21,2008,0,21,,,21-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZGL6B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Glee Factory",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,,,,,,NA,,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:634d7607-3ab7-4a17-ac6a-63127ec5eae0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109989
109990,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP037,CtAP037,D01JMZU1B,,,,,,"Calyptra thalictri",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-00,2008,0,0,,,6-10-VIII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZU1B,,,,,,,Adult,NA,,,,,Russia,"Middle Urals Mts.",,,"Ekaterinburg, 60 km N",Europe,57.375033,60.665417,,,"57.375033, 60.665417",,,,,,240,,,,,"240 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:dd0911e3-2866-48cb-aa60-90cf5eb9d848,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109990
109991,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP038,CtAP038,D02JMZU2B,,,,,,"Calyptra thalictri",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-00,2008,0,0,,,6-10-VIII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZU2B,,,,,,,Adult,NA,,,,,Russia,"Middle Urals Mts.",,,"Ekaterinburg, 60 km N",Europe,57.375033,60.665417,,,"57.375033, 60.665417",,,,,,240,,,,,"240 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:be3b94c2-1711-474d-b065-a81d34b17a09,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109991
109992,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP039,CtAP039,D03JMZU3B,,,,,,"Calyptra thalictri",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-00,2008,0,0,,,6-10-VIII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZU3B,,,,,,,Adult,NA,,,,,Russia,"Middle Urals Mts.",,,"Ekaterinburg, 60 km N",Europe,57.375033,60.665417,,,"57.375033, 60.665417",,,,,,240,,,,,"240 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:4fa8d45c-2dfd-4ead-8d31-76ee4800832a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109992
109993,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP040,CtAP040,D04JMZF1B,,,,,,"Calyptra thalictri",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-00,2008,0,0,,,5-27-VIII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZF1B,,,,,,,Adult,NA,,,,,Finland,"SE Finland",,,"Parikkala Ristimaki",Europe,61.5402,29.49115,,,"61.5402, 29.49115",,,,,,81,,,,,"81 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:8847dded-2eda-461d-9fa8-2af92a8169a1,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109993
109994,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP041,CtAP041,D05JMZL2B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-20,2008,0,20,,,20-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL2B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Primorye Territory",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,91,,,,,"91 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:862be6de-72fe-4506-9ea4-26884ff1d9d6,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109994
109995,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP042,CtAP042,D06JMZL3B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-20,2008,0,20,,,20-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL3B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Kraunoka River Valley",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,91,,,,,"91 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:84031035-0806-4ab6-a345-b2c08f537822,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109995
109996,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP043,CtAP043,D07JMZL4B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-20,2008,0,20,,,20-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL4B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Kraunoka River Valley",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,91,,,,,"91 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:4445f77f-3d56-4642-bb30-faba0ac0c19e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109996
109997,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP044,CtAP044,D08JMZL5B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-20,2008,0,20,,,20-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL5B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Kraunoka River Valley",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,91,,,,,"91 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:31bd63c9-e032-41dc-b17f-f21c587c1e7a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109997
109998,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP045,CtAP045,D09JMZL6B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-23,2008,0,23,,,23-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL6B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Gornotayeznaya Biol. Sta.",Europe,43.698617,132.152183,,,"43.698617, 132.152183",,,,,,300,,,,,"300 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:090014de-e207-4e18-ac62-a7dcaf7703e5,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109998
109999,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP046,CtAP046,D10JMZL7B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-23,2008,0,23,,,23-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL7B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Gornotayeznaya Biol. Sta.",Europe,43.698617,132.152183,,,"43.698617, 132.152183",,,,,,300,,,,,"300 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:fa510675-9b8f-437d-a669-38a90fc41489,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=109999
110000,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP047,CtAP047,D11JMZL8B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-23,2008,0,23,,,23-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL8B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Gornotayeznaya Biol. Sta.",Europe,43.698617,132.152183,,,"43.698617, 132.152183",,,,,,300,,,,,"300 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:e215b3fd-046f-4aa3-b753-8106b7545bea,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110000
110001,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP048,CtAP048,D12JMZL9B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-23,2008,0,23,,,23-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL9B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Gornotayeznaya Biol. Sta.",Europe,43.698617,132.152183,,,"43.698617, 132.152183",,,,,,300,,,,,"300 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:b590cf11-b853-4f6a-8019-faa7978d3060,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110001
110002,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP049,CtAP049,E01JMZL10B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-20,2008,0,20,,,20-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL10B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Kraunoka River Valley",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,91,,,,,"91 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:38c99df3-90b0-4512-9067-d367de085036,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110002
110003,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP050,CtAP050,E02JMZL11B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-20,2008,0,20,,,20-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL11B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Kraunoka River Valley",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,91,,,,,"91 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:c612aaeb-e64d-43a3-aadd-95d2ed21a06c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110003
110004,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP051,CtAP051,E03JMZL12B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-20,2008,0,20,,,20-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL12B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Kraunoka River Valley",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,91,,,,,"91 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:38d4bc75-5380-414e-935c-94e885602ab6,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110004
110005,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP052,CtAP052,E04JMZL13B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-20,2008,0,20,,,20-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL13B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Kraunoka River Valley",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,91,,,,,"91 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:a315dde7-90b5-4961-aab9-0f30ffb5e2c4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110005
110006,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP053,CtAP053,E05JMZL14B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-20,2008,0,20,,,20-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL14B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Kraunoka River Valley",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,91,,,,,"91 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:529c21bb-7ac7-424d-85b9-cdec56b47c80,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110006
110007,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP054,CtAP054,E06JMZL15B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-23,2008,0,23,,,23-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL15B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Gornotayeznaya Biol. Sta.",Europe,43.698617,132.152183,,,"43.698617, 132.152183",,,,,,300,,,,,"300 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:b40babb3-8df9-46fe-ba09-bce56ba57cf2,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110007
110008,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP055,CtAP055,E07JMZL16B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-23,2008,0,23,,,23-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL16B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Gornotayeznaya Biol. Sta.",Europe,43.698617,132.152183,,,"43.698617, 132.152183",,,,,,300,,,,,"300 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:3d8e3f38-7dfd-4fd2-9b26-dfd64b0b8f36,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110008
110009,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP056,CtAP056,E08JMZL17B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-23,2008,0,23,,,23-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL17B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Gornotayeznaya Biol. Sta.",Europe,43.698617,132.152183,,,"43.698617, 132.152183",,,,,,300,,,,,"300 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:af377d97-c15f-4854-b07b-931051f44dda,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110009
110010,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP057,CtAP057,E09JMZL18B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-23,2008,0,23,,,23-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL18B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Gornotayeznaya Biol. Sta.",Europe,43.698617,132.152183,,,"43.698617, 132.152183",,,,,,300,,,,,"300 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:a2c1c7a1-cb28-4c32-a5e6-1e079fe62365,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110010
110011,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP058,CtAP058,E10JMZL19B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-24,2008,0,24,,,24-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL19B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Gornotayeznaya Biol. Sta.",Europe,43.698617,132.152183,,,"43.698617, 132.152183",,,,,,300,,,,,"300 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:dc0e414c-dc80-4a00-945d-f8de653532af,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110011
110012,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP059,CtAP059,E11JMZL20B,,,,,,"Calyptra lata",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-24,2008,0,24,,,24-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZL20B,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Gornotayeznaya Biol. Sta.",Europe,43.698617,132.152183,,,"43.698617, 132.152183",,,,,,300,,,,,"300 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:6c814518-1a05-4b42-888d-080b408e39a4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110012
110013,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP060,CtAP060,E12JMZChokkaida,,,,,,"Calyptra hokkaida",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-21,2008,0,21,,,21-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZChokkaida,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Glee Factory",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,,,,,,NA,,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:7d597003-610d-4d33-94d3-6c68a4b87da8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110013
110014,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP061,CtAP061,F01JMZChokkaida,,,,,,"Calyptra hokkaida",,,,,,,JMZaspel,,,,,,,JMZaspel,,2008-00-21,2008,0,21,,,21-VII-2008,"Sample Donor: JMZaspel Donor email: zasp0001@umn.edu",,JMZChokkaida,,,,,,,Adult,NA,,,,,Russia,"Primorye Territor",,,"Glee Factory",Europe,43.74295,131.636967,,,"43.74295, 131.636967",,,,,,,,,,,NA,,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:e6b303fa-30e9-492b-a215-bcdac738b8e7,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110014
110015,"Hungarian Museum of Natural History",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP062,CtAP062,G07Calbivirgata,,,,,,"Calyptra albivirgata",,,,,,,JMZaspel,,,,,,,"S. Kasantsev",,1996-00-00,1996,0,0,,,29-31-VII-1996,"Sample Donor: L. Ronkay Donor email: mailto:ronkay@mail.zoo.nhmus.hu",,Calbivirgata,,,,,,,Adult,NA,,,,,China,"C. Sichuan",,,"Xiling, Snow Mts.",Asia,27.095867,100.260767,,,"27.095867, 100.260767",,,,,,934,,,,,"934 m",,,,"2018-08-28 08:02:29",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:1d69a6ca-d1c3-4351-93b1-aaa37ad3bb7e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110015
110016,"Hungarian Museum of Natural History",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP063,CtAP063,G08Calbivirgata,,,,,,"Calyptra albivirgata",,,,,,,JMZaspel,,,,,,,"S. Kasantsev",,1996-00-00,1996,0,0,,,29-31-VII-1996,"Sample Donor: L. Ronkay Donor email: ronkay@mail.zoo.nhmus.hu",,Calbivirgata,,,,,,,Adult,NA,,,,,China,"C. Sichuan",,,"Xiling, Snow Mts.",Asia,27.095867,100.260767,,,"27.095867, 100.260767",,,,,,934,,,,,"934 m",,,,"2018-08-28 08:02:29",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:77224821-553a-4066-907e-4129b73a92ff,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110016
110017,"Hungarian Museum of Natural History",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP064,CtAP064,G09Cbicolor,,,,,,"Calyptra bicolor",,,,,,,JMZaspel,,,,,,,"Csorba, Ronkay",,1994-00-00,1994,0,0,,,27-IX-1994,"Sample Donor: L. Ronkay Donor email: ronkay@mail.zoo.nhmus.hu",,Cbicolor,,,,,,,Adult,NA,,,,,Nepal,Langtang,,,"3 km SE Syabru",Asia,28.14475,85.349283,,,"28.14475, 85.349283",,,,,,2133,,,,,"2133 m",,,,"2018-08-28 08:02:29",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:7373d793-04b7-432f-bcf7-1162417de806,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110017
110018,"Hungarian Museum of Natural History",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP065,CtAP065,G10Cbicolor,,,,,,"Calyptra bicolor",,,,,,,JMZaspel,,,,,,,"Csorba, Ronkay",,1994-00-00,1994,0,0,,,27-IX-1994,"Sample Donor: L. Ronkay Donor email: ronkay@mail.zoo.nhmus.hu",,Cbicolor,,,,,,,Adult,NA,,,,,Nepal,Langtang,,,"3 km SE Syabru",Asia,28.14475,85.349283,,,"28.14475, 85.349283",,,,,,2133,,,,,"2133 m",,,,"2018-08-28 08:02:29",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:33c13bf8-39b1-44b5-a346-63cd320e6cbb,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110018
110019,"Milwaukee Public Museum",,,536183ef-fb5c-4d8a-90a9-082af56eeb9b,PreservedSpecimen,CtAP066,CtAP066,G11Ccanadensis,,,,,,"Calyptra canadensis",,,,,,,JMZaspel,,,,,,,"Dan Palmer",,1996-00-00,1996,0,0,,,"Summer 1996","Sample Donor: P. Clausen Donor email: claus004@umn.edu",,Ccanadensis,,,,,,,Adult,NA,,,,,"United States",Minnesota,,,"Renville Co.: Olivia","North America",44.776389,-94.989722,,,"44.776389, -94.989722",,,,,,329,,,,,"329 m",,,,"2018-09-18 09:53:16",http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:54c31646-2d69-4a12-8892-fabd6a0981b4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110019
